01,COFFEE COUNTY SCHOOL DISTRICT,2089,19111,1975,12908,4228,2014,2008,0,0,0,6,0,1802,0,979,435,99,137,76,1,14,61,412,1,0,408,0,0,3,18724,9662,5952,1212,1212,1482,0,9110,5948
01,ELBA CITY SCHOOL DISTRICT,816,8194,1222,5145,1827,522,520,0,0,0,2,0,1200,0,631,182,81,39,26,0,1,240,105,0,0,105,0,0,0,8564,4625,2926,652,652,105,47,4656,3005
01,ENTERPRISE CITY SCHOOL DISTRICT,6222,55149,5903,33972,15274,3920,3915,0,0,0,5,0,10076,0,7000,1271,96,239,888,6,135,441,1278,0,0,1278,0,0,0,92275,32038,16484,3399,3399,39354,0,30447,21049
01,COLBERT COUNTY SCHOOL DISTRICT,2955,29545,3012,16950,9583,2850,2841,0,0,0,9,0,6273,0,4413,1088,152,30,310,1,84,195,460,0,0,460,0,0,0,30867,15592,11218,2102,2102,981,118,16951,10336
01,SHEFFIELD CITY SCHOOL DISTRICT,1213,14506,2062,8362,4082,1274,1269,0,0,0,5,0,2616,60,1502,389,0,37,409,1,102,116,192,30,0,162,0,0,0,15055,7787,4324,856,856,1720,8,7536,4980
01,TUSCUMBIA CITY SCHOOL DISTRICT,1532,14438,1169,8304,4965,1238,1233,0,0,0,5,0,3275,0,1842,556,86,93,7,3,458,230,452,42,0,362,0,0,48,14958,7736,5516,968,968,455,6,7798,5126
01,MUSCLE SHOALS CITY SCHOOL DISTRICT,2768,26190,1380,14974,9836,3124,3116,0,0,0,8,0,5405,80,3339,906,248,139,120,2,103,468,1307,183,0,859,0,0,265,26270,13672,8734,1789,1789,1291,50,13602,8703
01,CONECUH COUNTY SCHOOL DISTRICT,1662,19409,2786,11841,4782,1310,1303,0,0,0,7,0,3325,0,2458,301,8,35,125,0,35,363,147,0,0,146,0,0,1,20762,9793,8451,1289,1289,754,5,9892,6442
01,COOSA COUNTY SCHOOL DISTRICT,1349,12386,2153,7639,2594,1642,1631,0,0,0,11,0,777,0,217,336,31,19,8,1,77,88,175,0,0,165,0,0,10,13537,6572,4857,904,904,803,0,7135,4363
01,ANDALUSIA CITY SCHOOL DISTRICT,1678,15542,1764,9671,4107,729,725,0,0,0,4,0,3177,0,2120,480,145,12,68,5,119,228,201,0,0,199,0,0,2,16261,9069,4618,883,883,1327,0,8439,5913
01,COVINGTON COUNTY SCHOOL DISTRICT,3094,29749,3876,18560,7313,2266,2252,0,0,0,14,0,4519,0,2089,1221,152,66,465,3,119,404,528,0,0,526,1,0,1,30448,15448,9732,1820,1820,1889,97,15479,10033
01,OPP CITY SCHOOL DISTRICT,1393,12683,1156,8260,3267,670,667,0,0,0,3,0,2377,0,1470,518,70,2,86,2,79,150,220,0,0,219,0,0,1,18441,6593,3916,760,760,6340,6,6573,4451
01,CRENSHAW COUNTY SCHOOL DISTRICT,2487,21974,2745,14933,4296,1284,1272,0,0,0,12,0,2669,0,1280,642,174,7,74,0,162,330,343,0,0,342,0,0,1,23053,11898,6705,1526,1526,2056,0,11716,7870
01,CULLMAN CITY SCHOOL DISTRICT,2868,26262,2653,12714,10895,4376,4306,0,0,0,70,0,5162,0,2932,405,126,94,181,18,287,1119,1357,415,0,871,1,0,70,27074,16917,7304,1619,1619,788,30,14294,10283
01,CULLMAN COUNTY SCHOOL DISTRICT,9937,94554,8219,62093,24242,6124,6102,0,0,0,22,0,16273,0,5774,2247,347,393,151,13,596,6752,1845,0,0,1822,0,0,23,102921,49753,29156,5713,5713,15451,68,48768,33004
01,DALE COUNTY SCHOOL DISTRICT,2850,25551,2373,16715,6463,1597,1583,0,0,0,14,0,4374,42,2662,910,49,59,129,1,32,490,492,0,0,489,1,0,2,26283,14241,8056,1656,1656,1218,70,13907,9190
01,OZARK CITY SCHOOL DISTRICT,2505,24807,3096,14837,6874,2450,2444,0,0,0,6,0,4057,0,2087,226,135,152,59,1,100,1297,367,0,0,367,0,0,0,24950,12844,9067,1646,1646,1134,117,13294,8470
01,DALEVILLE CITY SCHOOL DISTRICT,1230,11909,2071,7270,2568,585,582,0,0,0,3,0,1794,0,1128,312,77,34,40,9,4,190,189,0,0,189,0,0,0,13486,6468,4166,684,684,1475,0,6564,4229
01,DALLAS COUNTY SCHOOL DISTRICT,4154,38951,6914,25736,6301,2072,2058,0,0,0,14,0,3840,0,840,781,117,84,22,27,62,1907,389,0,0,389,0,0,0,41657,20298,15355,2913,2913,2002,0,20626,12209
01,SELMA CITY SCHOOL DISTRICT,4044,37586,5996,24388,7202,3231,3221,0,0,0,10,0,3414,57,1119,444,164,51,87,5,67,1420,557,49,0,499,0,0,9,38970,20022,11398,2912,2912,3737,38,19308,12836
01,DE KALB COUNTY SCHOOL DISTRICT,8961,76078,9934,50288,15856,4740,4723,0,0,0,17,0,9585,41,3547,2410,879,178,146,7,50,2327,1531,15,0,1500,0,0,16,84264,48576,23681,5966,5966,4797,245,44028,31692
01,FORT PAYNE CITY SCHOOL DISTRICT,2968,25939,2427,16400,7112,3469,3464,0,0,0,5,0,2956,0,1506,677,229,28,86,3,95,332,687,8,0,635,0,0,44,26552,14529,7029,2065,2065,1859,0,13637,9252
01,ELMORE COUNTY SCHOOL DISTRICT,10817,94108,9838,60903,23367,9074,9041,0,0,0,33,0,11659,57,6937,2352,437,171,174,14,710,807,2634,914,0,1705,0,0,15,107330,53677,28640,5367,5367,14617,94,49642,33507
01,TALLASSEE CITY SCHOOL DISTRICT,2018,16213,1543,10580,4090,989,985,0,0,0,4,0,2760,0,1678,501,171,21,50,4,70,265,341,0,0,341,0,0,0,16582,10182,4201,1085,1085,755,12,8991,6640
01,BREWTON CITY SCHOOL DISTRICT,1195,13439,852,8114,4473,1861,1567,0,0,0,294,0,2473,0,1321,0,0,0,53,0,1007,92,139,0,0,139,0,0,0,12615,6837,3374,448,448,1467,0,6456,4636
01,ESCAMBIA COUNTY SCHOOL DISTRICT,4679,44252,6232,26779,11241,4991,4935,0,0,0,56,0,5624,0,3354,922,189,74,232,3,372,478,626,5,0,616,1,0,4,45318,23275,15750,2790,2790,1794,84,23544,14739
01,ATTALLA CITY SCHOOL DISTRICT,1606,14816,1870,10230,2716,910,907,0,0,0,3,0,1478,0,839,242,72,57,20,1,110,137,328,0,0,290,0,0,38,16324,8706,5144,1101,1101,506,0,9220,5890
01,ETOWAH COUNTY BOARD OF EDUCATION,9199,83188,7231,57404,18553,6769,6747,0,0,0,22,0,9945,127,2776,1257,526,132,28,6,505,4588,1839,0,0,1590,7,0,242,84758,42853,23948,4896,4896,10236,114,42940,28599
01,GADSDEN CITY SCHOOL DISTRICT,5480,52966,8820,29340,14806,6879,6855,0,0,0,24,0,6969,0,4962,917,369,236,36,4,88,357,958,1,0,733,3,0,221,53867,27995,17097,3428,3428,3073,0,28761,18477
01,FAYETTE COUNTY SCHOOL DISTRICT,2512,23364,2801,14909,5654,1307,1299,0,0,0,8,0,3808,0,1734,877,112,156,65,0,697,167,539,0,0,525,0,0,14,23842,12691,8166,1707,1707,303,81,12793,8147
01,FRANKLIN COUNTY SCHOOL DISTRICT,3315,30039,3866,19328,6845,1416,1410,0,0,0,6,0,4625,13,1651,1319,350,55,245,2,194,796,804,97,0,707,0,0,0,32015,16587,10182,2453,2453,373,37,16802,10498
01,RUSSELLVILLE CITY SCHOOLS,2430,22076,2248,13807,6021,1331,823,0,0,0,508,0,4216,0,2769,796,239,63,69,4,131,145,474,0,0,474,0,0,0,23580,12457,5941,1709,1709,2168,54,12000,8392
01,GENEVA COUNTY SCHOOL DISTRICT,2714,22551,2841,15735,3975,1295,1289,0,0,0,6,0,2180,0,849,613,192,38,101,6,69,312,500,0,0,499,1,0,0,22553,11568,7528,1722,1722,1010,84,11819,7409
01,GENEVA CITY SCHOOL DISTRICT,1248,10787,1143,7142,2502,544,543,0,0,0,1,0,1789,0,1170,250,140,21,76,1,45,86,169,0,0,169,0,0,0,11006,6819,3149,643,643,72,1,6506,4587
01,GREENE COUNTY SCHOOL DISTRICT,1427,15944,2958,9119,3867,1693,1682,0,0,0,11,0,2097,9,1009,94,3,14,155,3,9,801,77,0,0,75,2,0,0,15499,7175,6014,1120,1120,884,0,8006,4702
01,HALE COUNTY SCHOOL DISTRICT,3011,30905,4382,20851,5672,1258,1243,0,0,0,15,0,4163,0,1283,538,40,72,43,3,12,2172,251,0,0,245,0,0,6,31042,15898,8966,1976,1976,3748,0,15575,10453
01,HENRY COUNTY SCHOOL DISTRICT,2765,26697,2967,19116,4614,1776,1766,0,0,0,10,0,2413,0,1157,772,111,48,11,0,107,207,425,0,0,420,0,0,5,27161,12875,7661,1984,1984,3710,39,12546,8194
01,DOTHAN CITY SCHOOL DISTRICT,9098,80161,11147,47363,21651,8126,8108,0,0,0,18,0,12874,0,10077,779,271,221,35,24,52,1415,651,0,0,425,0,0,226,83963,49339,26882,5457,5457,907,6,47922,32500
01,HOUSTON COUNTY SCHOOL DISTRICT,6347,50874,5358,31452,14064,5445,5417,0,0,0,28,0,7442,0,4681,1237,385,162,197,5,64,711,1177,0,0,1177,0,0,0,51101,30087,15755,4053,4053,224,40,28200,20246
01,JACKSON COUNTY SCHOOL DISTRICT,5976,59323,6440,38980,13903,2516,2507,0,0,0,9,0,10169,0,7710,1123,250,106,149,2,172,657,1218,0,0,1218,0,0,0,62210,30134,21062,4809,4809,5511,71,31961,19507
01,SCOTTSBORO CITY SCHOOL DISTRICT,2675,26805,2230,15249,9326,1924,1920,0,0,0,4,0,6695,0,5270,745,111,52,131,1,112,273,707,24,0,614,0,0,69,27541,14210,8963,1985,1985,356,5,14914,9474
01,BESSEMER CITY SCHOOL DISTRICT,4344,38272,6432,21944,9896,7460,7454,0,0,0,6,0,1923,0,1003,257,3,135,126,4,105,290,513,0,0,489,0,0,24,68499,21937,14228,2873,2873,27796,0,22668,13914
01,BIRMINGHAM CITY SCHOOL DISTRICT,27440,293784,44729,149042,100013,76905,76904,0,0,0,1,0,20877,0,5189,1673,230,0,8859,12,2364,2550,2231,200,0,1745,36,0,250,327114,126087,116186,15693,15693,59139,312,146116,75905
01,FAIRFIELD CITY SCHOOL DISTRICT,2307,18090,2409,12411,3270,2142,2140,0,0,0,2,0,805,0,0,195,102,119,98,6,62,223,323,84,0,239,0,0,0,21122,11046,6961,1402,1402,1334,0,10948,7218
01,JEFFERSON COUNTY BOARD OF EDUCATION,36174,347809,30624,200519,116666,81076,81032,0,0,0,44,0,25642,0,899,4248,1339,3669,10452,127,2274,2634,9948,293,0,7562,0,0,2093,461866,181504,109271,20834,20834,138830,443,180833,115248
01,TARRANT CITY SCHOOL DISTRICT,1409,17461,2055,7308,8098,2387,2386,0,0,0,1,0,5495,0,5000,98,7,14,78,2,58,238,216,5,0,168,4,0,39,28252,7043,4666,1030,1030,14998,50,7294,4362
01,LEEDS CITY SCHOOL DISTRICT,1457,12892,1272,7601,4019,3153,3152,0,0,0,1,0,551,0,0,178,35,89,34,2,115,98,315,0,0,253,0,0,62,13467,6773,5329,837,837,272,0,7170,4369
01,TRUSSVILLE CITY SCHOOL DISTRICT,4116,37864,1212,20075,16577,10516,10515,0,0,0,1,0,4375,0,1565,858,427,732,109,10,242,432,1686,44,0,1407,0,0,235,43682,21216,14876,2162,2162,4068,258,19804,12451
01,HOOVER CITY SCHOOL DISTRICT,12607,154406,4554,63374,86478,65497,65493,0,0,0,4,0,15110,0,3312,4071,1220,2009,2488,66,270,1674,5871,9,0,3985,0,0,1877,160574,80427,51505,7629,7629,6488,460,79739,50535
01,MOUNTAIN BROOK SCHOOLS,4367,57415,814,19897,36704,28808,28806,0,0,0,2,0,5982,0,0,2001,1006,756,100,6,1057,1056,1914,1,0,1910,0,0,3,60394,33598,17068,1989,1989,5535,59,31176,21700
01,HOMEWOOD CITY SCHOOL DISTRICT,3494,44025,1703,13261,29061,18029,18029,0,0,0,0,0,9480,40,7416,566,149,315,92,4,215,683,1552,19,0,1032,0,0,501,49057,27185,12980,2141,2141,4777,59,25134,17565
01,MIDFIELD CITY SCHOOL DISTRICT,1245,10847,1357,6654,2836,1824,1823,0,0,0,1,0,808,0,260,151,22,42,174,5,56,98,204,3,0,173,0,0,28,10599,5502,3691,917,917,166,0,5693,3510
01,VESTAVIA HILLS CITY SCHOOL DISTRICT,5993,70147,1372,28780,39995,29458,29456,0,0,0,2,0,8872,0,2184,1277,829,419,432,10,1226,2495,1665,40,0,1625,0,0,0,96768,42688,19772,2479,2479,29820,305,39099,27539
01,LAMAR COUNTY SCHOOL DISTRICT,2346,22628,2182,15835,4611,1179,1175,0,0,0,4,0,2880,0,1069,937,123,61,23,1,71,595,552,0,0,552,0,0,0,22701,11125,6642,1724,1724,1876,70,11467,7377
01,FLORENCE CITY SCHOOL DISTRICT,4169,50250,6049,22703,21498,8660,7746,0,0,0,914,0,12276,0,7316,937,217,154,184,2,114,3352,562,41,0,507,2,0,12,50595,26751,14784,2666,2666,5138,93,24274,16722
01,LAUDERDALE COUNTY SCHOOL DISTRICT,9011,75645,5728,49736,20181,7863,7747,0,0,0,116,0,10537,0,5237,2805,607,236,277,18,232,1125,1781,5,0,1776,0,0,0,77405,46557,22772,5256,5256,1397,77,42496,30033
01,LAWRENCE COUNTY SCHOOL DISTRICT,5419,54927,5698,36145,13084,3064,3043,0,0,0,21,0,8974,3,5910,1566,259,212,116,4,407,497,1046,0,0,1029,0,0,17,56867,28153,16686,3658,3658,6257,77,28192,18329
01,LEE COUNTY SCHOOL DISTRICT,9742,86019,5934,51596,28489,12347,12301,0,0,0,46,0,14584,0,9905,1741,122,444,573,9,25,1765,1558,0,0,1542,0,0,16,93029,50846,25413,5391,5391,7246,20,49530,34481
01,OPELIKA CITY SCHOOLS,4172,43990,4295,21929,17766,6840,6817,0,0,0,23,0,10285,0,8156,1189,72,182,190,9,236,251,641,0,0,619,0,0,22,41225,22884,12789,2897,2897,306,18,21898,14135
01,AUBURN CITY SCHOOL DISTRICT,5993,68040,3346,30037,34657,15984,15969,0,0,0,15,0,17318,0,12000,1330,358,779,582,9,121,2139,1355,0,0,1351,0,0,4,70061,32689,20310,2896,2896,9691,1558,32885,21231
01,ATHENS CITY SCHOOL DISTRICT,3071,33360,2341,16604,14415,2041,2035,0,0,0,6,0,11607,8,9765,806,129,109,60,5,72,653,767,22,0,745,0,0,0,36194,19389,9588,1860,1860,3896,11,18113,12742
01,LIMESTONE COUNTY SCHOOL DISTRICT,8702,80338,5131,51785,23422,4418,4404,0,0,0,14,0,16630,298,12217,2048,800,178,77,3,321,688,2374,31,0,2326,7,0,10,83127,46688,22333,4793,4793,6749,5,42194,29744
01,LOWNDES COUNTY SCHOOL DISTRICT,1953,22673,5945,12620,4108,1594,1579,0,0,0,15,0,2256,0,1072,117,32,9,21,1,389,615,258,0,0,256,0,0,2,23974,11991,8636,1827,1827,639,0,12063,7437
01,MACON COUNTY SCHOOL DISTRICT,2925,29038,5325,17776,5937,4567,4547,0,0,0,20,0,1134,0,7,172,13,76,30,2,172,662,236,0,0,229,0,0,7,32242,13559,11208,2164,2164,3347,0,15202,8926
01,HUNTSVILLE CITY SCHOOL DISTRICT,23205,233767,19408,118663,95696,42206,42174,0,0,0,32,0,49079,0,39010,1417,589,0,206,0,1,7856,4411,10,0,4117,0,0,284,263427,136525,85282,11558,11558,26871,80,137975,91856
