Time 			w 	# served   total in system (q)94.75583389714129   	0	   1		1
317.5301735972902   	2	   1		3
322.8577404071558   	3	   1		4
816.0386148261705   	0	   1		1
1533.9170312580604   	2	   1		3
1908.6956152414243   	0	   0		0
2213.8418363684927   	0	   1		1
2637.819046830987   	0	   0		0
2775.259782562637   	2	   1		3
2781.0550721117297   	2	   1		3
3102.319033629922   	2	   1		3
3212.7547777163377   	6	   1		7
3285.6108361282904   	5	   1		6
3567.019218211146   	5	   1		6
3801.394250747679   	9	   1		10
3839.956014818694   	13	   1		14
4226.442290839673   	13	   1		14
4322.936597017332   	11	   1		12
4323.61740393963   	11	   1		12
4626.664078306547   	14	   1		15
4665.556137703637   	12	   1		13
4932.563469024589   	11	   1		12
5064.4116517930115   	12	   1		13
5133.88317475048   	11	   1		12
5300.642156763152   	16	   1		17
5339.094601061647   	15	   1		16
5792.067198773673   	9	   1		10
5844.917230668434   	11	   1		12
6339.480390342745   	14	   1		15
6481.270452087004   	10	   1		11
6482.253768404201   	9	   1		10
6486.301012584785   	9	   1		10
6594.7640118813715   	7	   1		8
6937.840024692921   	0	   0		0
7364.194894381606   	1	   1		2
7608.5517243973   	6	   1		7
7847.885915091567   	10	   1		11
8128.277641996328   	8	   1		9
8278.311520785515   	10	   1		11
8776.139050107191   	18	   1		19
8871.281146475028   	22	   1		23
9212.028788278427   	24	   1		25
9336.57746856046   	25	   1		26
9474.528110615656   	26	   1		27
9640.197782173218   	25	   1		26
9783.572900523672   	21	   1		22
10028.73258723488   	22	   1		23
10422.921271035457   	20	   1		21
10541.492132854446   	16	   1		17
10769.581085867616   	10	   1		11
11304.967787515398   	13	   1		14
11333.542732319942   	10	   1		11
11366.936060610306   	11	   1		12
11472.863055049143   	11	   1		12
11498.533186973858   	12	   1		13
11736.684147229274   	12	   1		13
11893.725456751088   	12	   1		13
12033.887184913414   	7	   1		8
12463.527812164672   	8	   1		9
12535.553254448747   	10	   1		11
12824.48156708675   	5	   1		6
13738.375785125825   	9	   1		10
13790.405581308389   	9	   1		10
13940.01960250209   	6	   1		7
13998.06180630433   	6	   1		7
14064.055837787853   	5	   1		6
14070.596690726688   	5	   1		6
14171.754114750858   	2	   1		3
14255.160514624027   	1	   1		2
15010.776916269548   	5	   1		6
15049.57113491366   	4	   1		5
15071.933596917439   	2	   1		3
15080.062303564262   	2	   1		3
15469.462179364786   	3	   1		4
15553.19875833095   	2	   1		3
15695.908023297456   	0	   0		0
15772.905165313972   	0	   0		0
16051.029791454128   	4	   1		5
16102.420384951036   	3	   1		4
16360.447689475508   	7	   1		8
16381.122331554085   	6	   1		7
16489.131349796487   	6	   1		7
16814.973483505943   	10	   1		11
17975.59121847233   	11	   1		12
18009.336185469063   	10	   1		11
18465.69062886024   	14	   1		15
18561.882397740956   	11	   1		12
18643.418274357085   	6	   1		7
19453.782495087118   	8	   1		9
19468.18014030806   	8	   1		9
19507.803895567795   	6	   1		7
19649.256088216087   	6	   1		7
19854.657636479442   	4	   1		5
19967.83586456308   	2	   1		3
20078.024155561987   	0	   1		1
21123.872906692628   	1	   1		2
21760.91763260082   	2	   1		3
22186.271255573472   	7	   1		8
22224.208295016186   	7	   1		8
22424.53234055521   	10	   1		11
23494.82008654948   	15	   1		16
23583.74191690611   	12	   1		13
23697.65695462463   	12	   1		13
23854.356333500582   	13	   1		14
24135.231794237356   	8	   1		9
24477.418965681118   	5	   1		6
24907.433832900795   	0	   0		0
25043.570670751964   	0	   1		1
25606.914231098817   	8	   1		9
26588.395545148258   	4	   1		5
26602.28794338076   	5	   1		6
26871.22428112661   	0	   0		0
27002.572498973135   	3	   1		4
27067.765227789663   	0	   1		1
27097.01757017552   	0	   1		1
27246.36777299278   	0	   1		1
27511.42616499931   	2	   1		3
27610.933321997854   	0	   1		1
27680.5856855056   	0	   0		0
28102.23409190005   	1	   1		2
28479.2073376462   	6	   1		7
29021.59287806208   	6	   1		7
29144.457918674663   	4	   1		5
29385.348599813213   	5	   1		6
