Time 			w 	# served   total in system (q)2.4360167041765846   	0	   0		0
607.9611369504822   	2	   1		3
657.4823725583385   	1	   1		2
674.6134718453616   	4	   1		5
679.8446605319334   	4	   1		5
881.5021431740818   	3	   1		4
1465.0478433761834   	1	   1		2
1519.5536203671893   	0	   0		0
1746.0764039163157   	0	   0		0
1961.9488833031594   	3	   1		4
2088.8463984185973   	2	   1		3
3162.561086967333   	6	   1		7
3509.713358677594   	8	   1		9
3883.5643810053894   	9	   1		10
3899.1526737890345   	9	   1		10
3996.92033529513   	10	   1		11
4124.488241533322   	6	   1		7
4178.384066898145   	5	   1		6
4355.767644736827   	0	   1		1
4438.379979983236   	2	   1		3
4776.400300151803   	8	   1		9
4866.887618940959   	6	   1		7
5229.732576445115   	0	   0		0
5394.61495534801   	3	   1		4
5807.856539144355   	12	   1		13
5976.559715093643   	14	   1		15
6504.446826552371   	19	   1		20
7034.622629755643   	6	   1		7
7081.6367277605395   	6	   1		7
7141.120714622613   	7	   1		8
7222.933364042687   	10	   1		11
7228.491322940531   	11	   1		12
7307.984402250885   	6	   1		7
7595.075963343375   	10	   1		11
7727.076006131147   	9	   1		10
8335.049829650547   	1	   1		2
8392.187366147953   	0	   0		0
8633.981899696206   	1	   1		2
9161.751881204787   	0	   1		1
9218.294373242406   	0	   1		1
9362.806763228293   	1	   1		2
9693.0764652918   	0	   0		0
9807.079986001852   	3	   1		4
10148.280167936628   	5	   1		6
10804.223939125019   	10	   1		11
10953.547468226336   	14	   1		15
11049.121677005358   	11	   1		12
12108.082465356743   	9	   1		10
12419.529002382926   	0	   0		0
12665.346675647226   	6	   1		7
12831.744853984635   	3	   1		4
13341.204297392642   	0	   0		0
13373.508874117711   	0	   0		0
13439.304698270496   	0	   0		0
13499.726084301612   	2	   1		3
13651.174640201538   	0	   0		0
13697.502094023379   	0	   0		0
13935.11865201592   	1	   1		2
14234.81855779155   	3	   1		4
14314.767578389867   	3	   1		4
14477.292323739497   	5	   1		6
14752.010155624448   	7	   1		8
14830.15237457436   	5	   1		6
15129.289746975022   	10	   1		11
15144.87552046845   	11	   1		12
16157.749464604662   	9	   1		10
17215.79028440992   	0	   1		1
17448.680782250063   	2	   1		3
17598.586859575324   	1	   1		2
17680.059444114675   	0	   0		0
17834.88889372759   	1	   1		2
18028.666958877053   	5	   1		6
18043.789255972257   	4	   1		5
18462.28970244905   	7	   1		8
18595.938461288344   	15	   1		16
18640.728735270455   	12	   1		13
18781.383730527978   	19	   1		20
19049.725425559012   	21	   1		22
19241.880778006573   	25	   1		26
19250.79412428107   	25	   1		26
19300.987750624896   	24	   1		25
19329.25142174854   	24	   1		25
19481.375267203683   	21	   1		22
19861.339176111545   	28	   1		29
20080.401280747876   	32	   1		33
20281.94279266306   	31	   1		32
20284.45253740843   	31	   1		32
20403.629141850357   	35	   1		36
20614.54864199365   	36	   1		37
20620.357934307074   	36	   1		37
20769.01200235948   	41	   1		42
21007.74770571574   	34	   1		35
21123.301864501052   	31	   1		32
21412.44700500813   	24	   1		25
21561.298196924217   	20	   1		21
21659.126130384342   	18	   1		19
21744.678317736492   	17	   1		18
21901.694339159345   	18	   1		19
22193.0548595996   	18	   1		19
24078.450532442585   	31	   1		32
24256.66442352461   	31	   1		32
24591.35252913538   	26	   1		27
24608.264764233696   	26	   1		27
24741.99347321061   	30	   1		31
24802.064088828498   	32	   1		33
24985.72264813074   	35	   1		36
25042.58045121076   	34	   1		35
25408.318631266273   	38	   1		39
25803.635700657233   	28	   1		29
26075.528268000027   	24	   1		25
26077.81097849401   	23	   1		24
26425.907168933285   	13	   1		14
27723.32815499255   	25	   1		26
27739.266626290442   	24	   1		25
27761.659849199717   	26	   1		27
28154.68562045222   	29	   1		30
28198.384977206882   	29	   1		30
28391.94156442039   	34	   1		35
28449.88175756734   	32	   1		33
29102.278060974142   	17	   1		18
29512.92278358452   	14	   1		15
30159.90238049143   	18	   1		19
30319.655128493592   	19	   1		20
30469.82119328803   	14	   1		15
30792.665054391564   	12	   1		13
30828.85485624789   	10	   1		11
30835.28437637035   	9	   1		10
30929.306814065163   	8	   1		9
31154.731508952013   	1	   1		2
31208.9168759362   	3	   1		4
31294.337875074416   	6	   1		7
31782.38903826858   	0	   0		0
31782.809567135555   	0	   0		0
32107.89182097124   	0	   0		0
32282.874802252587   	0	   0		0
32761.04099768618   	13	   1		14
33227.812182125046   	10	   1		11
33286.07015433687   	11	   1		12
34042.72698423392   	8	   1		9
34045.2666199928   	8	   1		9
34254.08164898768   	5	   1		6
34317.182078270605   	7	   1		8
34681.59293358578   	16	   1		17
35353.55678559963   	5	   1		6
35612.547449763806   	3	   1		4
35827.660749664334   	1	   1		2
35876.046652952056   	2	   1		3
35917.976674584796   	2	   1		3
36439.67924222754   	18	   1		19
36917.06541931561   	0	   1		1
37314.034326793175   	7	   1		8
39105.21070627146   	11	   1		12
39290.414769880925   	0	   0		0
39577.0940038888   	6	   1		7
39662.45341660487   	8	   1		9
39873.9040440692   	11	   1		12
40196.170882880295   	17	   1		18
40213.00358627067   	18	   1		19
40374.90596420359   	23	   1		24
40448.316341121004   	28	   1		29
40668.82336476254   	18	   1		19
41514.93073413224   	22	   1		23
41613.96932877404   	21	   1		22
41667.36023017111   	21	   1		22
42083.380206295915   	20	   1		21
42105.891688847165   	18	   1		19
42273.33201919869   	18	   1		19
42279.327446175375   	18	   1		19
42456.969936614   	27	   1		28
42486.85692806439   	26	   1		27
43404.48528809395   	24	   1		25
43692.084422944674   	19	   1		20
43793.2087711004   	20	   1		21
44199.39332715954   	17	   1		18
44242.17670232626   	20	   1		21
44442.60960795732   	19	   1		20
44588.96487670753   	19	   1		20
44848.46379914003   	14	   1		15
45138.826589500466   	3	   1		4
45674.8244817445   	9	   1		10
46019.65171230422   	19	   1		20
46045.416261556595   	21	   1		22
46192.47225594178   	20	   1		21
46529.37968767641   	31	   1		32
47183.46941716028   	28	   1		29
47336.15631009338   	21	   1		22
48176.89933463483   	17	   1		18
48757.286795555105   	14	   1		15
